actor_name,avg_rating,count,is_star
Jamie Kennedy,3.258,10,False
Jamie Lee Curtis,2.9945,20,False
Jamie Tirelli,3.3842857142857143,7,True
Jamie Waylett,3.675,2,False
Jan Arvan,3.278461538461538,13,True
Jan Burrell,3.3525,8,True
Jan Duggan,3.3242857142857143,7,True
Jan Merlin,3.26,9,False
Jan Rabson,3.1366666666666667,6,False
Jan Rubeš,3.1875,8,False
Jan Sterling,3.4233333333333333,18,True
Jan Tříska,3.196363636363636,11,False
Jan Wiley,3.39125,8,True
Jan-Michael Vincent,3.162142857142857,14,False
Jane Adams,3.118,10,False
Jane Alderman,3.2640000000000002,5,False
Jane Alexander,3.398888888888889,9,True
Jane Bryan,3.3955555555555557,9,True
Jane Carr,3.3666666666666667,3,True
Jane Crowley,3.6435714285714282,14,True
Jane Curtin,2.9066666666666663,3,False
Jane Darwell,3.4948717948717953,39,True
Jane Fonda,3.3196153846153846,26,True
Jane Green,3.3528571428571428,7,True
Jane Greer,3.32,13,True
Jane Hallaren,3.2866666666666666,6,True
Jane Hoffman,3.36,8,True
Jane Horrocks,3.428,5,True
Jane Jenkins,3.4633333333333334,6,True
Jane Kaczmarek,3.1300000000000003,6,False
Jane Keckley,3.3225,8,True
Jane Krakowski,3.1885714285714286,7,False
Jane Leeves,3.45,5,True
Jane Lynch,2.9675000000000002,4,False
Jane Morris,3.1999999999999997,7,False
Jane Nigh,3.5233333333333334,6,True
Jane Powell,3.317,10,True
Jane Randolph,3.3333333333333335,9,True
Jane Russell,3.223076923076923,13,False
Jane Seymour,3.2009999999999996,10,False
Jane Wald,3.4566666666666666,6,True
Jane Withers,3.35125,8,True
Jane Wyatt,3.373333333333333,9,True
Jane Wyman,3.4075,24,True
Janeane Garofalo,3.125238095238095,21,False
Janet Beecher,3.4514285714285715,7,True
Janet Blair,3.236666666666667,6,False
Janet Brandt,3.3057142857142856,7,True
Janet Gaynor,3.6700000000000004,7,True
Janet Henfrey,3.1925,4,False
Janet Jones,2.9314285714285715,7,False
Janet Leigh,3.352333333333333,30,True
Janet MacLachlan,3.3383333333333334,6,True
Janet Margolin,3.38,7,True
Janet McTeer,3.44,2,False
Janet Rotblatt,3.0914285714285716,7,False
Janet Shaw,3.3458823529411768,17,True
Janet Warren,3.25375,8,False
Janette Scott,3.19,5,False
Janice Rule,3.4441666666666664,12,True
Janis Carter,3.2363636363636363,11,False
Janis Paige,3.2640000000000002,10,False
January Jones,2.8333333333333335,3,False
Jaqueline Fleming,3.1,1,False
Jared Chandler,3.1033333333333335,6,False
Jared Harris,3.1358333333333337,12,False
Jared Leto,3.5050000000000003,6,True
Jared Sandler,2.755,2,False
Jarma Lewis,3.2216666666666662,6,False
Jason Alexander,2.968125,16,False
Jason Antoon,3.3600000000000003,2,False
Jason Bateman,2.9000000000000004,2,False
Jason Beghe,3.348,5,True
Jason Bernard,3.3400000000000003,11,True
Jason Biggs,2.96,5,False
Jason Cavalier,2.21,1,False
Jason Clarke,3.19,2,False
Jason Davis,2.965,4,False
Jason Douglas,3.11,1,False
Jason Flemyng,3.15625,8,False
Jason Gedrick,3.2733333333333334,6,True
Jason Harris,2.47,1,False
Jason Isaacs,3.0645454545454545,11,False
Jason Johnson,3.307,10,True
Jason Jones,2.65,1,False
Jason Kravits,2.8383333333333334,6,False
Jason Lee,3.225,10,False
Jason London,3.164,5,False
Jason Marsden,3.205,8,False
Jason Miller,3.361666666666667,6,True
Jason Patric,3.02,8,False
Jason Ritter,2.83,2,False
Jason Robards,3.374074074074074,27,True
Jason Robards Sr.,3.3013333333333335,30,True
Jason Schombing,2.796666666666667,3,False
Jason Schwartzman,3.293333333333333,3,True
Jason Scott Lee,3.3066666666666666,6,True
Jason Segel,2.92,2,False
Jason Statham,3.1599999999999997,4,False
Jason Williams,3.13,1,False
Jason Wingreen,3.045833333333333,12,False
Javier Bardem,3.48,1,False
Jay Acovone,3.0385714285714287,7,False
Jay Adler,3.447142857142857,21,True
Jay Baruchel,3.685,2,False
Jay Benedict,3.20625,8,False
Jay Brazeau,2.9175,16,False
Jay C. Flippen,3.3906060606060606,33,True
Jay Caputo,2.5275,4,False
Jay Eaton,3.44275,40,True
Jay Hernandez,3.12,2,False
Jay Johnson,3.5,4,True
Jay Johnston,2.616,5,False
Jay Leno,3.1506666666666665,15,False
Jay Mohr,3.038888888888889,9,False
Jay Novello,3.2578947368421054,19,False
Jay O. Sanders,3.0664285714285713,14,False
Jay Patterson,3.20875,8,False
Jay Rasumny,3.30125,8,True
Jay Robinson,3.158,10,False
Jay Silverheels,3.445294117647059,17,True
Jay Tavare,3.1233333333333335,3,False
Jay Ward,3.371111111111111,9,True
Jayne Brook,2.7314285714285718,7,False
Jayne Eastwood,3.311666666666667,6,True
Jayne Mansfield,3.2830769230769232,13,True
Jayne Meadows,3.2887500000000003,8,True
Jean Acker,3.5028571428571427,7,True
Jean Andren,3.4371428571428573,7,True
Jean Arthur,3.4774074074074073,27,True
Jean Brooks,3.287777777777778,9,True
Jean De Baer,3.159,10,False
Jean De Briac,3.4203448275862067,29,True
Jean Del Val,3.445,30,True
Jean Dixon,3.51875,8,True
Jean Fenwick,3.4181818181818184,11,True
Jean Hagen,3.508,10,True
Jean Harlow,3.4014285714285717,21,True
Jean Hersholt,3.3417391304347825,23,True
Jean Inness,3.4657142857142853,7,True
Jean Parker,3.266666666666667,12,False
Jean Perry,3.2971428571428576,7,True
Jean Peters,3.37,14,True
Jean Porter,3.3699999999999997,9,True
Jean Prescott,3.3785714285714286,7,True
Jean Ransome,3.400714285714286,14,True
Jean Reno,2.953333333333333,6,False
Jean Rogers,3.357142857142857,7,True
Jean Seberg,3.231666666666667,6,False
Jean Simmons,3.344736842105263,19,True
Jean Smart,3.0009090909090905,11,False
Jean Speegle Howard,3.3049999999999997,6,True
Jean Stapleton,3.355,6,True
Jean Willes,3.350625,16,True
Jean-Claude Van Damme,2.8962499999999998,16,False
Jean-Pierre Aumont,3.14125,8,False
Jean-Pierre Cassel,3.357142857142857,7,True
Jeanette MacDonald,3.427692307692308,13,True
Jeanette Miller,2.9716666666666662,6,False
Jeanette Nolan,3.427222222222222,18,True
Jeanine Jackson,3.6275,8,True
Jeanne Cooper,3.285,8,True
Jeanne Crain,3.3899999999999997,19,True
Jeanne Lafayette,3.565714285714286,7,True
Jeanne Mori,2.7899999999999996,6,False
Jeanne Tripplehorn,3.0885714285714285,7,False
Jeannie Berlin,3.3716666666666666,6,True
Jeannie Epper,3.2528571428571427,7,False
Jed Brophy,4.38,2,False
Jed Prouty,3.2283333333333335,12,False
Jed Rees,2.5766666666666667,3,False
Jedda Jones,3.1225,4,False
Jeff Bennett,3.295,6,True
Jeff Bergman,3.48,1,False
Jeff Bridges,3.3453846153846154,26,True
Jeff Chandler,3.294375,16,True
Jeff Chase,2.85,1,False
Jeff Corey,3.2973809523809527,42,True
Jeff Daniels,3.2157894736842105,19,False
Jeff Donnell,3.415625,16,True
Jeff Fahey,3.0412500000000002,8,False
Jeff Garlin,2.821,10,False
Jeff Goldblum,3.281,30,True
Jeff Harding,3.178,5,False
Jeff Hochendoner,3.0949999999999998,2,False
Jeff Imada,3.2175,12,False
Jeff Kober,3.033333333333333,3,False
Jeff Morris,3.3244444444444445,9,True
Jeff Morrow,3.06,8,False
Jeff Perry,3.096666666666667,6,False
Jeff Pidgeon,3.3,2,False
Jeff Ramsey,3.125,8,False
Jeff Richards,3.3708333333333336,12,True
Jeff Ross,2.61,2,False
Jeff York,3.33875,16,True
Jeffery Thomas Johnson,3.368,5,True
Jeffrey Byron,3.1483333333333334,6,False
Jeffrey Combs,2.85,8,False
Jeffrey DeMunn,3.2233333333333336,15,False
Jeffrey Donovan,3.0825,4,False
Jeffrey Garcia,2.92,1,False
Jeffrey Hunter,3.432666666666667,15,True
Jeffrey Jones,3.2095238095238097,21,False
Jeffrey Joseph,2.9883333333333333,6,False
Jeffrey Kramer,3.12625,8,False
Jeffrey Lynn,3.319230769230769,13,True
Jeffrey Sayre,3.427378640776699,103,True
Jeffrey Tambor,3.1794444444444445,18,False
Jeffrey Wright,3.118,10,False
Jen Sung,2.682857142857143,7,False
Jena Malone,3.35,5,True
Jenette Goldstein,3.1630000000000003,10,False
Jeni Le Gon,3.382857142857143,7,True
Jenifer Lewis,3.208666666666667,15,False
Jenna Elfman,2.7083333333333335,6,False
Jennifer Aniston,2.9316666666666666,6,False
Jennifer Balgobin,3.1816666666666666,6,False
Jennifer Beals,3.2075,8,False
Jennifer Connelly,3.313,10,True
Jennifer Coolidge,3.07,10,False
Jennifer Darling,3.4475,12,True
Jennifer Dundas,3.1666666666666665,6,False
Jennifer Edwards,3.128888888888889,9,False
Jennifer Ehle,3.58,2,False
Jennifer Elise Cox,3.08,6,False
Jennifer Esposito,2.7985714285714285,7,False
Jennifer Garner,2.48,3,False
Jennifer Grey,3.13,7,False
Jennifer Hale,3.0766666666666667,3,False
Jennifer Jason Leigh,3.3064705882352943,17,True
Jennifer Jones,3.4009090909090904,11,True
Jennifer Lopez,2.967142857142857,7,False
Jennifer Love Hewitt,2.645,8,False
Jennifer Morrison,2.733333333333333,3,False
Jennifer Saunders,3.2,2,False
Jennifer Tilly,3.0028571428571427,14,False
Jennifer Warren,3.0716666666666668,6,False
Jenny Agutter,3.412857142857143,7,True
Jenny Gago,3.285,6,True
Jenny O'Hara,3.0366666666666666,3,False
Jenny Wright,3.1785714285714284,7,False
Jer O'Leary,3.5383333333333336,6,True
Jere Burns,2.825,4,False
Jeremy Child,3.2514285714285713,7,False
Jeremy Davies,3.4257142857142857,7,True
Jeremy Howard,3.185,2,False
Jeremy Irons,3.2127272727272724,11,False
Jeremy Kemp,3.3777777777777778,9,True
Jeremy Northam,3.151111111111111,9,False
Jeremy Piven,3.266875,16,False
Jeremy Ratchford,3.2299999999999995,5,False
Jeremy Renner,2.62,1,False
Jeremy Roberts,3.2666666666666666,9,False
Jeremy Sisto,3.26,4,False
Jeremy Slate,3.1879999999999997,10,False
Jernard Burks,3.4966666666666666,3,True
Jeroen Krabbé,3.358888888888889,9,True
Jerome Cowan,3.3513953488372095,43,True
Jerry Brown,3.7342857142857144,7,True
Jerry Brutsche,3.0427272727272725,11,False
Jerry Colonna,3.2283333333333335,6,False
Jerry Dunphy,3.0237499999999997,8,False
Jerry Fletcher,3.262857142857143,7,False
Jerry Frank,3.21875,8,False
Jerry Fujikawa,3.2971428571428567,7,True
Jerry Gatlin,3.404166666666667,12,True
Jerry Hardin,3.2541176470588233,17,False
Jerry Hausner,3.441111111111111,9,True
Jerry Houser,3.5583333333333336,6,True
Jerry James,3.4569230769230765,13,True
Jerry Jerome,3.2275,8,False
Jerry Jones,3.4949999999999997,6,True
Jerry Lazarus,2.8442857142857143,7,False
Jerry Levine,3.1166666666666667,6,False
Jerry Lewis,3.3373684210526315,38,True
Jerry Maren,3.23,11,False
Jerry Mathers,3.42,6,True
Jerry Nelson,3.5083333333333333,6,True
Jerry O'Connell,2.9450000000000003,8,False
Jerry Orbach,3.293846153846154,13,True
Jerry Paris,3.4385714285714286,14,True
Jerry Reed,2.8433333333333333,9,False
Jerry Rush,3.302857142857143,7,True
Jerry Schumacher,3.3016666666666663,12,True
Jerry Stiller,3.17,9,False
Jerry Summers,3.435,8,True
Jerry Tondo,2.942,5,False
Jerry Trent,3.327777777777778,9,True
Jerry Tucker,3.2985714285714285,7,True
Jerry Wasserman,3.0566666666666666,9,False
Jerry Weintraub,3.248,5,False
Jerry Wills,3.097142857142857,7,False
Jess Barker,3.4275,8,True
Jess Harnell,3.13,8,False
Jess Kirkpatrick,3.478888888888889,9,True
Jess Osuna,3.6128571428571425,7,True
Jesse Borrego,3.4299999999999997,4,True
Jesse Bradford,3.0677777777777777,9,False
Jesse Corti,3.3166666666666664,3,True
Jesse D. Goins,2.91625,8,False
Jesse Eisenberg,3.18,1,False
Jesse Graves,3.478846153846154,26,True
Jesse Heiman,3.2424999999999997,4,False
Jesse James,3.07,5,False
Jesse Plemons,2.9299999999999997,3,False
Jesse Ventura,3.16625,8,False
Jesse White,3.301904761904762,21,True
Jessica Alba,2.9,2,False
Jessica Biel,2.83,3,False
Jessica Cauffiel,2.8725,4,False
Jessica DiCicco,3.46,1,False
Jessica Harper,3.4645454545454544,11,True
Jessica James,3.0371428571428574,7,False
Jessica Lange,3.315,14,True
Jessica Lundy,2.631666666666667,6,False
Jessica Rains,3.2800000000000002,7,True
Jessica Tandy,3.27,19,True
Jessica Tuck,2.703333333333333,3,False
Jessica Walter,3.08125,8,False
Jessie Arnold,3.4176190476190476,21,True
Jessie Ralph,3.3344444444444448,18,True
Jessie Royce Landis,3.4166666666666665,9,True
Jesslyn Fax,3.4733333333333336,15,True
Jester Hairston,3.3216666666666668,12,True
Jet Li,2.98,5,False
Jewel Staite,2.8866666666666667,3,False
Ji-Tu Cumbuka,3.2377777777777776,9,False
Jill Clayburgh,3.1942857142857144,14,False
Jill Eikenberry,3.3633333333333333,6,True
Jill Esmond,3.367142857142857,7,True
Jill Goldston,3.435714285714286,14,True
Jill Hennessy,2.7283333333333335,6,False
Jill Ireland,3.1614285714285715,7,False
Jill Jane Clements,3.16,3,False
Jill St. John,3.095714285714286,7,False
Jill Talley,2.965,2,False
Jill Teed,2.925,4,False
Jillian Armenante,3.6166666666666667,3,True
Jim Antonio,3.19,6,False
Jim Backus,3.2666666666666666,36,False
Jim Bannon,3.3385714285714285,7,True
Jim Beaver,3.2577777777777777,9,False
Jim Belushi,3.087619047619048,21,False
Jim Boeke,3.276666666666667,6,True
Jim Boles,3.2009999999999996,10,False
Jim Broadbent,3.2490909090909095,11,False
Jim Brown,3.3084210526315787,19,True
Jim Burk,3.4099999999999997,11,True
Jim Carrey,3.2207142857142856,14,False
Jim Carter,3.3041666666666667,12,True
Jim Caviezel,3.1463636363636365,11,False
Jim Cody Williams,3.14,2,False
Jim Cummings,3.313636363636364,22,True
Jim Davis,3.4057142857142857,14,True
Jim Doughan,2.737142857142857,7,False
Jim Farley,3.391304347826087,23,True
Jim Gaffigan,3.4,1,False
Jim Goodwin,3.515,6,True
Jim Grimshaw,3.075,8,False
Jim Haynie,3.4736363636363636,11,True
Jim Hayward,3.526666666666667,9,True
Jim Henson,3.562857142857143,7,True
Jim Hutton,3.339166666666667,12,True
Jim Ishida,3.024,10,False
Jim Jackman,2.978,5,False
Jim Jansen,3.3000000000000003,7,True
Jim Lampley,3.3233333333333337,3,True
Jim McKrell,3.31,6,True
Jim McMullan,2.97125,8,False
Jim Meskimen,3.325,8,True
Jim Michael,3.4472727272727273,11,True
Jim Moody,3.2075,12,False
Jim Norton,3.47,5,True
Jim Ortlieb,3.27,7,True
Jim Palmer,2.94,6,False
Jim Piddock,3.1649999999999996,6,False
Jim Pirri,2.995,2,False
Jim Thorpe,3.472727272727273,11,True
Jim Toney,3.48625,8,True
Jim Turner,3.138,5,False
Jim Varney,2.9971428571428573,7,False
Jim Ward,3.1574999999999998,4,False
Jim Wise,3.025,2,False
Jimmi Simpson,2.64,1,False
Jimmie Booth,3.4316666666666666,6,True
Jimmie Dodd,3.403,10,True
Jimmie Dundee,3.396785714285714,28,True
Jimmie Horan,3.48625,32,True
Jimmie Ray Weeks,3.279,10,True
Jimmie Walker,3.065,6,False
Jimmy Ames,3.53875,8,True
Jimmy Aubrey,3.2904,25,True
Jimmy Butler,3.53,6,True
Jimmy Conlin,3.420952380952381,42,True
Jimmy Cross,3.486666666666667,6,True
Jimmy Durante,3.2816666666666667,12,True
Jimmy Fallon,4.04,1,False
Jimmy Hawkins,3.3744444444444444,9,True
Jimmy Hunt,3.28,9,True
Jimmy Kimmel,2.67,2,False
Jimmy Lloyd,3.2675,8,True
Jimmy Lydon,3.285,8,True
Jimmy Murphy,3.3737500000000002,8,True
Jimmy Nickerson,3.1833333333333336,6,False
Jimmy O'Gatty,3.29,7,True
Jimmy Ortega,3.1833333333333336,6,False
Jo Morrow,3.268333333333333,6,True
Jo Van Fleet,3.44,7,True
JoBeth Williams,3.0964285714285715,14,False
Joan Allen,3.2275,8,False
Joan Barclay,3.267692307692308,13,True
Joan Bennett,3.351578947368421,19,True
Joan Blair,3.2016666666666667,12,False
Joan Blondell,3.352448979591837,49,True
Joan Chen,3.107142857142857,7,False
Joan Collins,3.095,12,False
Joan Copeland,3.015,6,False
Joan Crawford,3.361904761904762,63,True
Joan Cusack,3.1510000000000002,20,False
Joan Fontaine,3.3747826086956523,23,True
Joan Freeman,3.124,10,False
Joan Hackett,3.272222222222222,9,True
Joan Leslie,3.3633333333333333,21,True
Joan Marsh,3.4625,8,True
Joan Plowright,2.962222222222222,9,False
Joan Rivers,3.4225000000000003,4,True
Joan Shawlee,3.43,15,True
Joan Staley,3.268888888888889,9,True
Joan Standing,3.4955555555555553,9,True
Joan Valerie,3.4222222222222225,9,True
Joan Winfield,3.4549999999999996,10,True
Joan Woodbury,3.2292857142857145,14,False
Joanna Barnes,3.49,8,True
Joanna Cassidy,3.2306666666666666,15,False
Joanna Kerns,3.312,5,True
Joanna Lumley,2.98,9,False
Joanna Merlin,3.427777777777778,9,True
Joanna Moore,3.2725,8,True
Joanne Baron,3.016666666666667,6,False
Joanne Dru,3.4322222222222223,9,True
Joanne Whalley,3.3233333333333337,6,True
Joanne Woodward,3.3358823529411765,17,True
Joaquim de Almeida,3.263333333333333,3,False
Joaquin Phoenix,3.5028571428571427,7,True
Joaquín Martínez,3.1271428571428572,7,False
Joby Baker,3.1333333333333333,6,False
Jock Mahoney,3.2971428571428567,7,True
Jodi Benson,3.115,2,False
Jodi Long,2.901,10,False
Jodie Foster,3.3866666666666667,12,True
Jodie Markell,3.028,5,False
Jody Gilbert,3.4231818181818183,22,True
Jody McCrea,2.9711111111111115,9,False
Jody Racicot,2.74,3,False
Jody Thompson,2.675,4,False
Jody Wilson,3.34,6,True
Joe Alaskey,3.36125,8,True
Joe Bellan,3.29375,8,True
Joe Bordeaux,3.65625,8,True
Joe Brooks,3.36,15,True
Joe Brown,3.11,6,False
Joe Bucaro III,2.7925,4,False
Joe Chrest,3.203333333333333,3,False
Joe Cobden,2.885,2,False
Joe Cunningham,3.35875,8,True
Joe D'Angerio,2.9775,8,False
Joe Dante,3.1916666666666664,6,False
Joe De Santis,3.3877777777777776,9,True
Joe De Stefani,3.3049999999999997,10,True
Joe DeRita,3.2409999999999997,10,False
Joe Devlin,3.4740625,32,True
Joe Di Reda,3.5345454545454547,11,True
Joe Dominguez,3.285555555555556,18,True
Joe Don Baker,3.1647368421052633,19,False
Joe Dorsey,3.265,8,False
Joe Downing,3.376153846153846,13,True
Joe Drago,3.23,6,False
Joe E. Brown,3.507142857142857,7,True
Joe E. Ross,3.182857142857143,7,False
Joe Evans,3.377272727272727,11,True
Joe Flaherty,3.2214285714285715,14,False
Joe Flynn,3.1575,12,False
Joe Garcio,3.3683333333333336,6,True
Joe Gilbert,3.4824444444444445,45,True
Joe Gray,3.4525,36,True
Joe Grifasi,3.2172727272727273,22,False
Joe Haworth,3.5283333333333338,12,True
Joe King,3.3648000000000002,25,True
Joe Kirk,3.319230769230769,13,True
Joe Lisi,3.175,8,False
Joe Lo Truglio,3.52,1,False
Joe Manganiello,3.78,1,False
Joe Mantegna,3.0921052631578947,19,False
Joe Mantell,3.5583333333333336,6,True
Joe McGuinn,3.461111111111111,9,True
Joe McTurk,3.3228571428571425,7,True
Joe Morton,2.991875,16,False
Joe Palma,3.4873913043478257,23,True
Joe Pantoliano,3.2194736842105263,19,False
Joe Pesci,3.42,16,True
Joe Phillips,3.3866666666666663,15,True
Joe Pine,3.25125,8,False
Joe Pingue,2.9333333333333336,3,False
Joe Ploski,3.3928125000000002,32,True
Joe Ranft,3.2550000000000003,6,False
Joe Regalbuto,3.3333333333333335,6,True
Joe Santos,3.200625,16,False
Joe Sawyer,3.3880000000000003,40,True
Joe Seneca,3.71125,8,True
Joe Spano,3.4183333333333334,6,True
Joe Spinell,3.4988,25,True
Joe Stevens,3.2457142857142856,7,False
Joe Tornatore,3.341111111111111,9,True
Joe Turkel,3.495,20,True
Joe Unger,3.3333333333333335,6,True
Joe Viterelli,2.9353846153846153,13,False
Joe Whitehead,3.4149999999999996,12,True
Joe Whyte,3.88,1,False
Joe Yule,3.300869565217391,23,True
Joel Allen,3.5900000000000003,9,True
Joel Fluellen,3.388235294117647,17,True
Joel Friedkin,3.26625,8,False
Joel Gretsch,3.3233333333333337,3,True
Joel Grey,3.4457142857142857,7,True
Joel Marston,3.38875,8,True
Joel McCrary,3.3033333333333332,3,True
Joel McCrea,3.393157894736842,38,True
Joel McKinnon Miller,3.28,6,True
Joel Michaely,3.5025,4,True
Joel Swetow,2.856666666666667,3,False
Joel Thingvall,3.327142857142857,7,True
Joel Weiss,2.9983333333333335,6,False
Joely Richardson,3.05875,8,False
Joey Bishop,3.159090909090909,11,False
Joey Diaz,2.98,2,False
Joey Faye,3.4066666666666667,6,True
Joey Lauren Adams,2.77,8,False
Joey Lawrence,3.018333333333333,6,False
Joey Miyashima,3.27,4,True
Joey Perillo,3.35875,8,True
Joey Ray,3.313846153846154,26,True
Joey Slotnick,3.2340000000000004,5,False
"John ""Skins"" Miller",3.40625,16,True
John Abbott,3.3464285714285715,28,True
John Agar,3.1744444444444446,18,False
John Alban,3.5500000000000003,24,True
John Albright,3.6814285714285715,7,True
John Alderman,3.182857142857143,7,False
John Alderson,3.354,20,True
John Alexander,3.28,23,True
John Alvin,3.3555,20,True
John Amos,3.302222222222222,9,True
John Anderson,3.3176923076923077,13,True
John Apicella,3.2062500000000003,8,False
John Aprea,3.5479999999999996,5,True
John Archer,3.205,16,False
John Archie,2.96,7,False
John Arledge,3.4625,12,True
John Ashley,3.2155555555555555,9,False
John Ashton,3.1485714285714286,14,False
John Astin,3.1775,8,False
John Aylward,2.8155555555555556,9,False
John Banner,3.3378571428571426,14,True
John Barrett,2.9783333333333335,6,False
John Barrymore,3.3665217391304343,23,True
John Barton,3.5514814814814817,27,True
John Beal,3.249,10,False
John Beasley,2.92625,8,False
John Beck,3.2946666666666666,15,True
John Bedford Lloyd,3.28,6,True
John Bell,3.35,3,True
John Belushi,3.1383333333333336,6,False
John Benjamin Hickey,2.9050000000000002,4,False
John Bennes,3.27,7,True
John Bennett,3.5500000000000003,7,True
John Bennett Perry,3.015,8,False
John Benson,3.4121428571428574,14,True
John Beradino,3.6485714285714286,7,True
John Berkes,3.441111111111111,18,True
John Billingsley,2.5700000000000003,3,False
John Bishop,3.345,6,True
John Bleifer,3.31125,24,True
John Blood,3.2566666666666664,6,False
John Bloom,3.3175,8,True
John Bluthal,3.302857142857143,7,True
John Boles,3.4722222222222223,9,True
John Bose,3.4883333333333333,6,True
John Bourgeois,3.2725,4,True
John Bradley,3.32,1,False
John Brandon,3.3516666666666666,6,True
John Brascia,3.1950000000000003,6,False
John Breen,3.4765,20,True
John Brown,3.4783333333333335,6,True
John Bryant,3.5225,8,True
John Burnside,3.1366666666666667,3,False
John Burton,3.3909090909090907,22,True
John Butler,3.41,25,True
John C. Becher,3.3016666666666663,6,True
John C. McGinley,3.2036363636363636,22,False
John C. Meier,3.354,5,True
John C. Reilly,3.3652631578947365,19,True
John C. Vennema,3.152857142857143,7,False
John Calvin,3.107142857142857,7,False
John Candy,3.2104000000000004,25,False
John Cannon,3.6300000000000003,6,True
John Capodice,3.177333333333333,15,False
John Carpenter,3.5342857142857143,7,True
John Carradine,3.2916883116883118,77,True
John Carroll,3.3160000000000003,10,True
John Carroll Lynch,2.9745454545454546,11,False
John Carter,3.1783333333333332,6,False
John Cason,3.4400000000000004,11,True
John Cassavetes,3.43,17,True
John Cassini,3.115,6,False
John Cena,2.57,1,False
John Cenatiempo,3.3533333333333335,3,True
John Cho,3.011111111111111,9,False
John Christopher Jones,3.3240000000000003,5,True
John Cleese,3.1727777777777777,18,False
John Cliff,3.322666666666667,15,True
John Close,3.516666666666667,12,True
John Colicos,3.1033333333333335,6,False
John Considine,3.206363636363636,11,False
John Conte,3.27,6,True
John Corbett,2.9875,4,False
John Costelloe,2.9757142857142855,7,False
John Cothran,3.212222222222222,9,False
John Crawford,3.3994444444444443,18,True
John Cunningham,3.2454545454545456,11,False
John Cusack,3.348695652173913,23,True
John Cygan,3.83,1,False
John Daheim,3.319032258064516,31,True
John Damler,3.4733333333333336,9,True
John Davidson,3.331538461538462,26,True
John Davis Chandler,3.28,11,True
John DeMita,3.1925,4,False
John Dehner,3.2990625,32,True
John Dennis,3.351578947368421,19,True
John Dennis Johnston,3.399,10,True
John Derek,3.50875,8,True
John Destry,3.0200000000000005,5,False
John Di Benedetto,3.375,8,True
John DiMaggio,2.605,4,False
John DiSanti,3.025,8,False
John Diehl,3.0789999999999997,20,False
John Dierkes,3.4008333333333334,24,True
John Dilson,3.3725,36,True
John Doe,3.28625,8,True
John Doman,3.2916666666666665,6,True
John Doucette,3.417857142857143,42,True
John Doumanian,3.5833333333333335,6,True
John Dunn-Hill,2.942,5,False
John Durbin,3.1133333333333333,6,False
John Eldredge,3.268620689655173,29,True
John Elliott,3.2843999999999998,25,True
John Elsen,3.216666666666667,6,False
John Emery,3.3400000000000003,15,True
John Ennis,2.53,3,False
John Eric Bentley,3.226,5,False
John Ericson,3.4450000000000003,6,True
John F. Goff,3.013333333333333,6,False
John F. Kennedy,3.705,2,False
John Farley,2.84875,8,False
John Fiedler,3.4783333333333335,24,True
John Fink,2.994545454545454,11,False
John Finn,3.079166666666667,12,False
John Finnegan,3.3713333333333333,15,True
John Forsythe,3.306363636363636,11,True
John Franchi,3.16,1,False
John Franklin,3.3200000000000003,6,True
John Fujioka,2.919,10,False
John Furlong,3.147272727272727,11,False
John Gabriel,3.281,10,True
John Gallaudet,3.2655555555555558,18,False
John Garfield,3.407083333333333,24,True
John Garwood,3.2099999999999995,6,False
John Gatins,3.62,1,False
John Gavin,3.5242857142857145,7,True
John George,3.3959154929577466,71,True
John Getz,3.0999999999999996,9,False
John Gielgud,3.2648,25,False
John Gilbert,3.3473333333333333,15,True
John Glover,3.2857142857142856,14,True
John Goldsworthy,3.2885714285714287,7,True
John Goodman,3.163793103448276,29,False
John H. Tobin,3.2199999999999998,2,False
John Hallam,3.0755555555555554,9,False
John Halliday,3.349,10,True
John Halloran,3.3845454545454543,11,True
John Hamilton,3.332888888888889,45,True
John Hancock,3.0858333333333334,12,False
John Hannah,3.214,5,False
John Harding,3.27375,8,True
John Harmon,3.382,20,True
John Harron,3.3008333333333333,24,True
John Hart,3.303,10,True
John Hawkes,2.885882352941177,17,False
John Heard,3.356470588235294,17,True
John Heffernan,3.3939999999999997,5,True
John Hillerman,3.518333333333333,18,True
John Hodiak,3.362,15,True
John Holland,3.3433333333333333,9,True
John Hostetter,2.9966666666666666,6,False
John Houseman,3.2984615384615386,13,True
John Howard,3.295833333333333,12,True
John Hoyt,3.2548275862068965,29,False
John Hubbard,3.154285714285714,14,False
John Hudkins,3.3,10,True
John Hudson,3.244285714285714,7,False
John Hurt,3.4099999999999997,22,True
John Huston,3.254782608695652,23,False
John Ince,3.4013333333333335,15,True
John Indrisano,3.5124999999999997,24,True
John Ireland,3.34952380952381,21,True
John J. Richardson,3.328888888888889,18,True
John James,3.314285714285714,7,True
John Judd,3.4200000000000004,5,True
John Kapelos,3.151,20,False
John Karlen,3.0814285714285714,7,False
John Kassir,3.054,5,False
John Kavanagh,3.36,2,False
John Kellogg,3.3683333333333336,18,True
John Kelly,3.3984210526315786,19,True
John Kerry,3.073333333333333,3,False
John Koyama,2.7175000000000002,8,False
John LaMotta,2.87,7,False
John Lafayette,3.013,10,False
John Landis,3.1713333333333336,15,False
John Larch,3.3025,16,True
John Larkin,3.3400000000000003,11,True
John Larroquette,3.242,10,False
John Lawrence,3.473333333333333,6,True
